Datetime,Text,coordinates,retweetCount,likeCount,rescue
2020-11-01 00:52:42+03:00,RTLEYELIM LUTFEN BELKI GOREN BIRINE ULASIR CANLARIMIZA SAHIP CIKALIM #deprem #IzmirSeninleyiz #izmirdepremi #izmirdepremkayıphayvanlar https://t.co/zkyRRDXUm3,,32,,1
2020-11-01 00:53:06+03:00,RTLEYELIM LUTFEN BELKI GOREN BIRINE ULASIR CANLARIMIZA SAHIP CIKALIM #deprem #IzmirSeninleyiz #izmirdepremi #izmirdepremkayıphayvanlar https://t.co/n5hWYRzSA3,,20,,1
2020-11-01 00:53:37+03:00,"İki kardeş yardım bekliyor !!Mansuroğlu Mah. 283/13 Sok
No 2 RIZA BEY APT. Asansörde oldukları düşünülüyor #FeryalVeOEmeriKurtarın  #feryalveömerikurtarın  #izmirdepremi https://t.co/yFvJBDstVS",,27,,1
2020-11-01 00:54:12+03:00,"#İzmir'de vatandaşlarımızın barınma ihtiyacının karşılanması için; Bornova Jimnastik ve Bornova Öğütcan Spor Salonları ile Aşık Veysel Rekreasyon alanı, Ege Üniversitesi kampüs alanı ve İzmir Bornova Eskişehir Stadı'na 3.600 yatak ve 4.300 battaniye gönderildi; 730 çadır kuruldu. https://t.co/WRwg2FNWVt",,835,,0
2020-11-01 00:54:52+03:00,"Optimum AVM'de çalışanlar, hasarlı binalara işe çağrıldı. İzmir'deki depremin ardından Optimum AVM yönetimi, binanın hasar görmesine rağmen çalışanların işbaşı yapmasını istedi. Çalışanlar, duruma sosyal medyadan tepki gösterdi. https://t.co/JmgGEwJL63",,661,,0
2020-11-01 00:56:16+03:00,"Yoksulluk ne kadar fazlaysa deprem size o kadar yakındır. Depremde zaten yoksullar ölür, zenginler ölmez. 
#Deprem doğal bir afettir, fakat sonuçları sınıfsaldır.!
En net,en açık ve en düşündürücü yorum budur işte..!
#depremİzmir https://t.co/ic3iemuyOq",,102,,0
2020-11-01 00:58:43+03:00,"#izmirdepremi
Nilay Hanım in 4 yaşında Diren, 4 yaşında Lena, 6 yaşında Vera, 10 yaşında Feda isimlerinde 4 kız çocuğu kayın annesiyle birlikte enkaz altında.Allahım sen yardım et dayanma gücü ver. Sağ salim çıksınlar. https://t.co/a0RPUUwOq8",,115,,0
2020-11-01 00:59:38+03:00,"Deprem bölgesine millet canının, malının derdindeyken şarkı türkü eşliğinde başka kim gider? #kralcıplak https://t.co/TeLJDRuNNP",,770,,0
2020-11-01 01:01:03+03:00,"Seda'nın olduğu apartmandalar. Fakat çok isimleri duyulmuyor, yayar mısınız #depremizmir #izmirdeprem #sedadincer https://t.co/rRuwNtETRW",,171,,1
2020-11-01 01:01:08+03:00,@canmuat yayalim lutfen hala haber alinamamis #deprem #izmirdepremi #izmir https://t.co/H4vx5c8x9O,,38,,1
2020-11-01 01:01:30+03:00,"ARKADAŞLAR YAYALIM LÜTFEN ‼📢‼📢
#izmir #izmirdeprem #Yanındayızİzmir https://t.co/os1t0rkyYT",,49,,1
2020-11-01 01:04:00+03:00,"⚠️⚠️⚠️⚠️⚠️⚠️⚠️⚠️⚠️

arkadaşlar bu miniğe noldu haber yok hala sanırım 😔 her ihtimale karşı yayalım mı?

⚠️⚠️⚠️⚠️⚠️⚠️⚠️⚠️⚠️ https://t.co/dbevVTmfwd",,95,,1
2020-11-01 01:04:04+03:00,Bu neredeyse paylasilmamis lutfen yayalim #sedadincer #izmirdepremi https://t.co/tlLESSm5og,,115,,0
2020-11-01 01:06:54+03:00,"Fetullahçı Terör Örgütü teröristleri yine boş durmuyor

Açtıkları dindar/AK Parti görünümlü sahte hesaplarla İzmir'de meydana gelen deprem üzerinden İzmirli insanlarımıza hakaret edip provokasyon amaçlıyorlar

Bu kara propagandaya karşı dikkatli olalım",,369,,0
2020-11-01 01:07:46+03:00,"Şu an itibari ile Seda’nın olduğu yerde enkaz altında hayatta olan üç kişi olduğu tespit edildi!
Dayanın/Direnin #sedadincer ve diğer kardeşlerimiz!
Sizi ordan çıkaracağız!
Duaya devam 🙏🙏🙏

#izmir #deprem #izmirdepremi #iyte @iyteedutr https://t.co/VurL0SsPuv",,1148,,0
2020-11-01 01:08:30+03:00,"Dostlar çok önemli❗️

Elinizden geldiği kadar yayar mısınız⁉️🙏
#izmirdepremi #mavidolunay #ucuz #umudumuzvar #izmir https://t.co/QqcR4h50hw",,211,,0
2020-11-01 01:09:11+03:00,Bu neredeyse paylasilmamis lutfen yayalim #sedadincer #izmirdepremi https://t.co/et68G5xbSa,,1174,,1
2020-11-01 01:09:26+03:00,"Arkadaşlarım  hava çok soğuk. Depremden etkilenen herkes için ücretsiz kahve, çay ve kumru dağıtıyoruz. Yer bayraklı çamkıran parkı kahve diyarı karavanı, opet yanı. Duyurmak için destek olur musunuz #izmirdepremi #deprem",,354,,1
2020-11-01 01:11:34+03:00,"İzmir'deki depremde bir köpek, 30 saat enkazda kalan kediyi kurtardı
https://t.co/7fcbkzmFyX https://t.co/qMkk4Am2is",,179,,0
2020-11-01 01:12:32+03:00,"Onur Karakoç...
BİM işçisi...
İzmir Bayraklı'da bulunan Yılmaz Erbek apartmanının alt katında bulunan BİM'de çalışırken deprem sonucu hayatını kaybetti...
Ailesine, mesai arkadaşlarına ve market işçilerine başsağlığı diliyoruz... https://t.co/D5UNYZzzdq",,208,,0
2020-11-01 01:16:17+03:00,"Depremleri, doğal afetleri ideolojik farklılıkların mezesi haline getiren etkileşim sevdalısı sosyal medya soytarılarının sorumsuzluğu ile bombalar altından kaçarak ülkemize sığınan mazlumları siyasi rant malzemesi yapan ırkçıların sorumsuzluğu arasında fark yoktur.
#izmirdepremi",,186,,0
2020-11-01 01:18:00+03:00,"Elazığ depremine giden Ekrem İmamoğlu neden Erzurum'da kayak yapıyordu diye soracaklarına,

Ak Parti İzmir milletvekili Binali Yıldırım, İzmir'de deprem olunca neden İzmir'e geldi diye soruyorlar!",,206,,0
2020-11-01 01:18:47+03:00,"DUYURUN LÜTFEN
#izmirdepremi #izmir #sedadincer https://t.co/gqiICMDx2O",,239,,1
2020-11-01 01:20:03+03:00,"Seda'nın olduğu apartmandalar. Fakat çok isimleri duyulmuyor, yayar mısınız #depremizmir #izmirdeprem #sedadincer https://t.co/M9gZDvJGzp",,172,,0
2020-11-01 01:22:14+03:00,Bayraklı'dan güzel haberler geliyor. Gece gündüz demeden canla başla çalışan arama kurtarma ekiplerimiz depremden 33 saat sonra enkaz altındaki bir vatandaşımıza daha ulaştı. Tüm isimsiz kahramanlarımıza sonsuz teşekkürler... https://t.co/X3SVP87pb7,,246,,0
2020-11-01 01:23:28+03:00,"❗️HIZLICA RT YAPALIM LÜTFEN❗️

Aslı Taner ve Zarife Doğan 35 diş sağlığı merkezinin 1. katında hala enkaz altında 
Adres:  258. Sk. No:17 Mansuroğlu Doğanlar Apartmanı
#deprem #izmir #depremizmir https://t.co/ZGs3Ei4hJf",,21,,1
2020-11-01 01:28:51+03:00,"Arkadaşlar çok Acilll❗️❗️❗️

Çiğdem Onat Gümüşel, Rüzgar Gümüşel, Belkıs Onat İsimleri enkaz listesindeki yokmuşlar.

Acilen yayar mısınız⁉️🙏🙏
@AFADBaskanlik @haluklevent 
#izmirdepremi #izmir #sedadincer #ucuz #umudumuzvar #mavidolunay #deprem #DoğanlarApartmanı https://t.co/TqnNYGlNzc",,111,,0
2020-11-01 01:29:46+03:00,"Onlarca vatandaş ölmüş. 1000 kadar yaralı var. Hâlâ enkaz altında bekleyenler var. İzmir'e müzikle, alkışla, ıslıkla giriş yapıyor. Hem görgüsüz hem saygısız hem de utanmazlar..
#izmirdepremi https://t.co/2KXEiMEBRE",,621,,0
2020-11-01 01:31:25+03:00,"DUYURUN LÜTFEN
#izmirdepremi #izmir #sedadincer https://t.co/hF1mgj723x https://t.co/VsnypWSLsS",,14,,1
2020-11-01 01:32:04+03:00,"RIZA BEY APARTMANI
ASANSÖRDE OLDUKLARI DÜŞÜNÜLÜYOR.
YAYIN.
YAYDIRIN.
#izmirdeprem #feryalveoemerikurtarın #umudumuzvar #sedadincer #izmirdeprem #DepremYaz2868eYolla #AKUTyaz2930agoender @AKUT_Dernegi https://t.co/6Vec3PEKbw",,141,,0
2020-11-01 01:35:33+03:00,"İzmir Bornova’da bulunan ve depremzedeler için kurulan Aşık Veysel Rekreasyon Alanı Çadır Kampı ihtiyaçları için AFAD, Kızılay ve İBB Kriz Masası’nın belirlediği ihtiyaç listesi:
1) Çocuk bezi ve maması
2) Meyve püresi
3) Islak Mendil
4) Kolonya
5) Kadın pedi
#izmirdepremi https://t.co/u81Mloc1BO",,235,,0
2020-11-01 01:35:44+03:00,"HALA BULUNAMADI NOLUR YAYMAYA DEVAM EDELİM VE İLGİLİ YERELERE BİLGİLERİ GÖNDERELİM
⚠️⚠️⚠️⚠️⚠️⚠️⚠️⚠️⚠️⚠️
Aslı Taner ve Zarife Doğan 35 diş sağlığı merkezinin 1. katında hala enkaz altında 
Adres:  258. Sk. No:17 Mansuroğlu Doğanlar Apartmanı

 #izmir #izmirdeprem #Yanındayızİzmir https://t.co/1W7ixcJoYh",,93,,1
2020-11-01 01:37:17+03:00,"Arkadaşlar Gökhan Üge enkaz altındaymış 
Ailesi destek istiyormuş Sesleri olalım

#GökhanÜge  #sedadincer #deprem #feryalveömerikurtarın #umudumuzvar https://t.co/YJUXRkccEm",,133,,0
2020-11-01 01:37:45+03:00,"Bu videoyu izledikten sonra hersey o kadar boş geldi ki .. o hissettigim caresizlik..kendi derdimi dert sandıgım icin utanıyorum
#izmirdepremi #sedadincer 
 https://t.co/NqDLWZZPit",,342,,0
2020-11-01 01:43:04+03:00,"Madem konu Japonya; biz de şunu soralım:
Geçen yıl Japon Olimpiyat Bakanı,depreme uğrayan bölgenin yeniden yapılandırılmasını önemsiz bulduğuna dair ifadelerinin tepki çekmesi üzerine istifa etti.
Niye Türkiye’de bakanlar depremdeki ihmalleri söylenince kulağının üzerine yatıyor? https://t.co/K8nwwhGOmi",,241,,0
2020-11-01 01:43:15+03:00,"Profesyonel olsak da bazen çaresiz kaldığımız zamanlar oluyor.

#İzmirinYanındayız #izmirdepremi

 https://t.co/mvanLTA4GE",,509,,0
2020-11-01 01:44:19+03:00,"İzmir'de insanlara deprem'e dayanıklı diye satılan ultra lux binaların hali.

Bunlar nasıl denetleniyor, nasıl rapor veriliyor❓ https://t.co/SAFslvmGzU",,164,,0
2020-11-01 01:44:29+03:00,"Arkadaşlarım  hava çok soğuk. Depremden etkilenen herkes için ücretsiz kahve, çay ve kumru dağıtınız yapılıyor. Yer bayraklı çamkıran parkı kahve diyarı karavanı, opet yanı. Duyurmak için destek olur musunuz #izmirdepremi",,17,,1
2020-11-01 01:48:35+03:00,"TEKRAR TEKRAR ATACAĞIM YAYILMASI İÇİN ANNE ÇAĞRI BAYAT, 2 KIZI ELİF BAYAT VE ZEYNEP BAYAT İLE BİRLİKTE EMRAH SİTESİ YAĞCIOĞLU APARTMANINDA ENKAZ ALTINDA MAALESEF HİÇBİR YERDE ADLARI GEÇMEDİ LÜTFEN YAYALIM #izmirdepremi #afadizmir #AKUTyaz2930agoender https://t.co/bte0kecd6G",,1773,,1
2020-11-01 01:51:42+03:00,"#ACİL ❗️❗️❗️Aşık Veysel alanına acilen bebek bezi çocuk kıyafeti battaniye ve yastık desteği gerekiyormuş lütfen paylaşabilir misiniz 🙏🏻 @haluklevent

 #izmirdepremi 
#mavidolunay 
#AKUTyaz2930agönder",,74,,1
2020-11-01 01:54:00+03:00,"Görüp geçmeyin! Asansörde kalmışlar ve hala kurtarılamadı. Van depreminde bir bebek 20 gün sonra çekmecede bulunmuştu ve yaşıyordu. Lütfen yayalım hayat kurtaralım. 
#feryalveömerikurtarın",,174,,0
2020-11-01 01:54:30+03:00,Uyku tutmuyor😢😢😢 #deprem #izmir https://t.co/MtZnvCfHDB,,135,,0
2020-11-01 01:58:51+03:00,"Günlerdir iyi haber bekliyoruz. Hala geç değil hala umudumuz var. Biraz daha sabret, öğrencilerin yanında hocam. Lütfen geç olmadan #fatmanihalnaymanıkurtarın https://t.co/iXzop5nwnq",,157,,1
2020-11-01 01:59:06+03:00,"Arkadaşlarım  hava çok soğuk. Depremden etkilenen herkes için ücretsiz kahve, çay ve kumru dağıtıyoruz. Yer bayraklı çamkıran parkı kahve diyarı karavanı, opet yanı. Duyurmak için destek olur musunuz #izmirdepremi",,113,,1
2020-11-01 02:01:14+03:00,"18 yıldır deprem konusunda hiç bir şey yapmayıp, üstüne deprem için toplanan bütün yardım paralarını hiç eden AK Parti hükümetinin olanlardan kendisini soyutlayıp başkalarını suçlu göstermesi kabul edilebilir gibi değil. Keşke halkımız yapılanları görecek kadar eğitimli olsaydı!",,220,,0
2020-11-01 02:02:28+03:00,"Arkadaşlarım  hava çok soğuk. Depremden etkilenen herkes için ücretsiz kahve, çay ve kumru dağıtıyoruz. Yer bayraklı çamkıran parkı kahve diyarı karavanı, opet yanı. Duyurmak için destek olur musunuz #izmirdepremi #deprem",,21,,1
2020-11-01 02:04:05+03:00,"Cumhurbaşkanımız Sn. @RTErdogan: “Devletimiz tüm kurumlarıyla, deprem anından itibaren sarsıntıdan etkilenen herkese yardımcı olmak için harekete geçmiştir.”

📍İzmir AFAD Koordinasyon Merkezi https://t.co/X0puifntd7",,104,,0
2020-11-01 02:14:22+03:00,"NOLURSUNUZ TAGE YARDIM EDIN
#saryaveçinar 15 YASINDA RIZA BEY APARTMANINDALAR. ÖLÜM HABERLERI YALAN.
ŞU GÜLÜŞ HİÇ SOLMASIN! #FeryalVeOEmeriKurtarın  #sedadincer  #izmirdepremi #evdekalreis  #SueleymanSoylu  #izmirdepremi #sarya #cinar #tt https://t.co/pmr1zOa4B2 https://t.co/sPMwge5qso",,135,,1
2020-11-01 02:17:35+03:00,"17 Ağustos 1999 da meydana gelen  büyük Marmara depremi sonrasında Sakarya ve Kocaeli'de bir aydan uzun çalıştım... Hayatımın en büyük dönüm noktasıydı. 
Bugün devlet var. Hamdolsun!!",,246,,0
2020-11-01 02:19:37+03:00,"112 Acil Komuta Merkezinde yaptığımız toplantıda, afet süreci yönetiminde görev alan çalışma arkadaşlarımızla durumu değerlendirdik. Depremin üzerinden yaklaşık 35 saat geçti. Şu an yapılabilecek her şey için ihtiyaçları belirleyip, eylem planları üzerine istişarelerde bulunduk. https://t.co/bGF3xB71ur",,365,,0
2020-11-01 02:24:18+03:00,"Düzce Şehircilik ve İl Müdürlüğünde Mimar olarak çalışan Alev Şahin; betondan çalan bir firmaya ceza kestiği için işinden edildi...!
İşini geri istediği için de hapse atıldı. 
Halen Kayseri cezaevinde..!!!
#depremiunutma 
#izmirdepremi 
#gecmisolsunizmirim https://t.co/I4MAToSONM",,277,,0
2020-11-01 02:31:03+03:00,"ARKADASLAR İSMİ COK GECMEYEN AMA HALA ENKAZDA OLANLAR VAR LİTFEN BU İSİMLERİ GECİRİN TAGLARDA
#fidanvekiziayda
#fatmanihalnaymanıkurtarın
 #Feryalveomerikurtarin
#barlasdalveanneannesi
 #cagribayatve2kizi 
#zarifedoganveklinikteki2kisi
#sedadincer
#sedadinçer #izmirdepremi",,342,,1
2020-11-01 02:32:26+03:00,"Kardeşimiz Ali Çağın Kaygusuz’u kaybettiğimizin haberini aldık.

Depremde hayatını kaybeden tüm vatandaşlarımıza Allah’tan rahmet,
acılı ve kederli ailelerine başsağlığı diliyoruz.
Dualarımız kurtarılmayı bekleyen vatandaşlarımızla beraber.
#AliKaygusuz https://t.co/aJ6eVnU5nx",,104,,0
2020-11-01 02:36:03+03:00,Bu sözü çok severim... Hayattaki hedefim köpeğimin sandığı kadar iyi bir insan olmak... #depremizmir https://t.co/8yXwiYlHCq,,139,,0
2020-11-01 02:38:28+03:00,SEDA DİNÇER İLE AYNI APARTMANDA ÇİĞDEM GÜMÜŞEL RÜZGAR GÜMÜŞEL BELKIS ONAT ARKADAŞLAR TAGLEYİN YAYALIM LÜTFEN #afadizmir #sedadincer #izmir #izmirdeprem,,17,,1
2020-11-01 02:53:30+03:00,"ANNESİ VE KÜÇÜK KIZI MANAVKUYU RIZA APARTMANINDA ENKAZ ALTINDALAR LÜTFEN YAYALIM!!
#depremizmir #izmirdepremi @AFADBaskanlik @AFADTurkey https://t.co/BtmayEKySR",,46,,1
2020-11-01 02:53:32+03:00,"❗️Yalvarırım son defa daha güçlü bastıralım. Bu sizden son isteğim yalvarırım. Etiketlerle, RT ile Yılmaz Erbek apartmanı çökmeden, pencereden hayvanların kurtarılmasını talep edelim. 
@csbgovtr 
@bekirpakdemirli 
@tcbestepe https://t.co/QRkngA6Vfb",,1540,,1
2020-11-01 02:53:40+03:00,"güncel liste buymuş, yayalım!
#izmir #deprem #izmirdeprem #AKUTyaz2930agönder https://t.co/RqrsGGjR9a",,17,,1
2020-11-01 02:57:49+03:00,"#Göztepe taraftarı ve takipçilerimizden @Alicgn’yi İzmir Depremi’nde kaybettik. Hepimizin başı sağolsun. #AliKaygusuz 

— Kaygusuz Ailesi, Göztepe camiası ve tüm dostlarına sabır diliyoruz. https://t.co/aG1lWSersm",,169,,0
2020-11-01 02:59:14+03:00,"HIZLICA YAYILMASI GEREK‼️

ANNESİ VE KÜÇÜK KIZI MANAVKUYU RIZA APARTMANINDA ENKAZ ALTINDALAR LÜTFEN YAYALIM!!
#depremizmir #izmirdepremi #enkaz #depremiunutma #egedeprem
@AKUT_Dernegi 
@AFADBaskanlik 
@DepremDairesi 
@izmirafad 
#deprem https://t.co/3LuikSRLnR",,16,,1
2020-11-01 03:00:55+03:00,"Prof.Ahmet Ercan,""Bir depremin ölçümü en doğru biçimde 600 km uzaklıktan yapılır ve buna göre #izmir Seferihisar'daki depremin büyüklüğü 7,yıkım gücü 9 ve açığa çıkan enerji 35 atom bombasıdır.Bu deprem şayet İstanbul'un açıklarında olsaydı; İstanbul,toz duman olurdu"" dedi.",,532,,0
2020-11-01 03:12:20+03:00,"Değerli vatandaşlarımız. Pazar günü öğlen 12.00 itibariyle kıymetli yardımlarınızı Yunus Emre Kültür Merkezi’nde kabul etmeye başlayacağız.  Yardımlarınızı bekliyoruz.

#Yanındayızİzmir",,36,,1
2020-11-01 03:18:34+03:00,"Kızılay Kan Merkezi yanındaki yan yatan binada bulduk bu yavruyu, sahipli olduğunu düşünüyoruz. İnanılmaz candan ve sevinçli. Elden ele yayarsak belki bir cana umut oluruz. #izmirdeprem #kayıpkediizmir https://t.co/bvlCY0ocJx",,135,,0
2020-11-01 03:38:36+03:00,"ACİL YAYALIM! 
Bornova mansuroğlu mahallesinden kurtarılan bir kedi 🙏 
Belki sahibi görür tanır #izmirdepremi #izmir #kayıpkediizmir #deprem

 https://t.co/oBtZgCODJh",,46,,1
2020-11-01 03:39:41+03:00,"HAYAT BİR KEZ DAHA KAZANDI. Bu gece 01.00 sularında, depremden tam 34 saat sonra, 70 yaşındaki Ahmet amcamız, UMKE ekiplerinin yardımıyla yıkıntıların arasından sağ çıkmayı başardı. Geçmiş olsun Ahmet amca. Bizi mutlu eden sözün için de teşekkür ederiz: “Umudumu hiç kaybetmedim.” https://t.co/nWnbS0xozC",,1206,,0
2020-11-01 04:03:25+03:00,"Baren Karael (6 ) yaşında
Belgin Özcan (anneannesi ) halen enkaz altında ikisinden de haber alınamıyor. 

Adres: Rıza Bey Apartmanı 1. Kat diş polikliniği 
LÜTFEN SERİ ŞEKİLDE YAYIN HALA HABER ALAMIYORUZ..
@izmirgibiyiz
#Bayraklı #izmir #deprem #FeryalveÖmeriKurtarın
#depremizmir https://t.co/rHd0PYD6xb",,32,,1
2020-11-01 04:45:26+03:00,"TEKRAR TEKRAR ATACAĞIM YAYILMASI İÇİN ANNE ÇAĞRI BAYAT, 2 KIZI ELİF BAYAT VE ZEYNEP BAYAT İLE BİRLİKTE EMRAH SİTESİ YAĞCIOĞLU APARTMANINDA ENKAZ ALTINDA MAALESEF HİÇBİR YERDE ADLARI GEÇMEDİ LÜTFEN YAYALIM #izmirdepremi #afadizmir #sedadincer https://t.co/1bRbeTk4Fz https://t.co/pAwg0nA3zs",,111,,0
2020-11-01 04:53:15+03:00,"Hala bu çocuklar Asansördeler mi ?
Kurtarmaya çalışanların dışında sorumlular rahat uyuyor mu?#feryalveömerikurtarın",,711,,1
2020-11-01 05:45:14+03:00,"Acil yardım lütfen
#izmirdepremi https://t.co/7o9PLQsddY",,356,,1
2020-11-01 06:13:27+03:00,"Başbakan İmran Han, Cumhurbaşkanı @RTErdogan ile telefon görüşmesi gerçekleştirdi. İmran Han, İzmir’de meydana gelen deprem dolayısıyla Cumhurbaşkana geçmiş olsun dileklerini ve dayanışma mesajlarını iletti. https://t.co/Lror0Z8b5g",,255,,0
2020-11-01 06:58:00+03:00,Nasuh Mahruki: İstanbul depremi bu fotoğrafın 500 katı olabilir,,370,,0
2020-11-01 07:58:06+03:00,"Geçici denilerek 2002’de getirilen ve alınmaya devam edilen vergilerden bugüne kadar 70 milyar 895 milyon 689 bin lira toplandı.

📌Deprem vergisi ne oldu?
https://t.co/qD0MoYjVsV",,332,,0
2020-11-01 08:34:09+03:00,"EV ALIRKEN BODRUMUNA BAK
Herkesin gözü evinin manzarasında.
Balkonu var mı, salonu nereye bakıyor?
İyi de bakalım o bina sağlam mı?
Konut alırken bodrumuna baksan?
Kolonları kesilmiş, demirleri paslanmış mı?
#KamuSpotu #SerefOguz_KamuSpotu
#deprem #kolon #bina #bodrum @serefoguz https://t.co/7iBwXjakYA",,156,,0
2020-11-01 08:34:29+03:00,Türkiye Büyük Millet Meclisi’ne bir vatandaş olarak çağrımdır: Depremde canları kurtaran hayvanları izliyor musunuz? İzliyorsanız şimdi elinizi kalbinize götürün. 600 kişi kalbe dokunursa belki orada merhameti bulur. Belki vicdanı hatırlar. Hayvan Hakları yasasını çıkarın artık! https://t.co/q7I1kAVskx,,1383,,0
2020-11-01 08:45:01+03:00,"Depremin imtihan olduğu doğrudur
Ama din imtihanı değil mühendislik imtihanıdır. https://t.co/J0Zw1HdQNF",,107,,0
2020-11-01 09:14:03+03:00,Yayılmasında yardımcı olalım İzmir https://t.co/msqJkRLMIi,,1577,,1
2020-11-01 09:18:33+03:00,"Tunceli Çemişgezek Sinsor (Payamdüzü) köyünden 17 yaşındaki Arda Baran DEMİR, TEOG sınavında 120 sorudan 119 bilen başarılı bir gencimizdi. İzmir depreminde enkaz altında kalarak hayatını kaybetti.
Yıldızlar yoldaşı olsun..
Seni unutmayacağız.😓 https://t.co/F70LGwf7Iy",,202,,0
2020-11-01 09:24:00+03:00,"İzmir'in Bayraklı ilçesinde deprem sebebiyle yıkılan Doğanlar Apartmanı sakini Mustafa Yıldırım, binanın 2 yıl önce belediye tarafından 'hasarlı' olarak raporlandığını söyledi. 

https://t.co/zTkltXoqfq",,209,,0
2020-11-01 09:25:00+03:00,"Tüm dünyada 2020'de 6.5 büyüklüğünün üzerinde tam 22 deprem yaşandı, en çok can kaybı ise Türkiye'de!
https://t.co/2wL5zxV4Z9 https://t.co/Ci67mLWN12",,686,,0
2020-11-01 09:25:06+03:00,İzmir ve çevre İller de meydana gelen deprem üzerinden bölge halkına yönelik aşağılayan bu şahıs '' ENGİN KILÇIKLI''Tekirdağ Ergene Belediyesinde çalışıyor. https://t.co/7pMTgqIIlu,,211,,0
2020-11-01 09:28:03+03:00,"Hatırlayalım, 2015 yılında meclis kararıyla fay hattı planlardan silindi, yargı kararıyla da fay hattı koruma bandı kaldırıldı. İşte 1999'dan sonra depreme hazırlığımızın özeti! https://t.co/wCZW4mlvpG",,105,,0
2020-11-01 09:29:59+03:00,Böyle bir şey gördüm haber vermedik istedim https://t.co/04DG6RHO3p,,753,,1
2020-11-01 09:32:38+03:00,"Afetlerde Psikolojik Destek çevrimiçi eğitimi ODTÜ tarafından hazırlanmış olup meslektaşlarımızın kayıtlı kullanımına açıktır.
@eymaVarol11

#deprem

https://t.co/jEMQ0Amm29",,101,,0
2020-11-01 09:35:53+03:00,1999 Depreminden sonra kayda değer önlem alınmayan İstanbul’da bu tespit akılları başlara getirir mi? Yoksa hep olduğu gibi “kader” der geçer miyiz? https://t.co/EOJYPxbe5m,,124,,0
2020-11-01 09:37:39+03:00,"📍 İzmir

#Deprem'in üçüncü gününde sabahın ilk ışıkları ile birlikte mobil aşevimizden pişen sıcak çorbaların dağıtımına devam ediyoruz. https://t.co/W5KdNCBklk",,160,,0
2020-11-01 09:43:00+03:00,"""Abi, babama Eda iyi der misin? Merak etmesin""

İzmir'de meydana gelen deprem sonrası enkaz altında kalan minik Eda, sakinliğiyle kurtarma ekiplerini şaşırttı. https://t.co/Fba3FH3KtH",,511,,0
2020-11-01 09:43:02+03:00,Ülkemizin çeşitli bölgelerinden İzmir’e gelen gönüllülerimiz ve personelimiz ile depremden etkilenen vatandaşlarımıza hizmet etmeye devam ediyoruz. #izmir #deprem #pazar https://t.co/NNFHl9UicE,,210,,0
2020-11-01 09:47:41+03:00,"Türkiye
deprem kuşağında bir ülke.

Bu ülkede ‘İmar Barışı’ adı altında milyonlarca (İzmir’de 810 bin) kaçak yapıyı yasal hale getirenler, bütün bu yaşanan ve yaşanması muhtemel felaketlerin vebalini taşıyor.

Bu ülkede imar konularında af vs değil, ciddi denetim gerekiyor.",,137,,0
2020-11-01 09:53:27+03:00,"İzmir depreminde kayıp 21 kişinin arama kurtarma çalışmalarının devam ettiği Emrah Apartmanı’nın enkazından 32 saat sonra bir kedi kurtarıldı. İtfaiye ekiplerinin çalışması aralıksız devam ediyor. 
 
https://t.co/W7HgrRChEz https://t.co/9LCxGMfYJ3",,116,,0
2020-11-01 09:54:37+03:00,"İçim parçalandı izlerken..Kalbimiz, dualarimiz sizinle.
#Artçı #ucuz
#izmirdepremi #Yanındayızİzmir https://t.co/EVvtr474EX",,120,,0
2020-11-01 09:56:27+03:00,İzmir'deki deprem sonrası gözler hem Bayraklı'da olan hem de en yüksek bina olan Folkart'a çevrildi. Hatta bir video da dolaştı. O videonun Folkart'ta çekildiği iddia edildi. İfşa etmek için paylaşıyorum. O bina Kahyaoğlu Plaza. Bina 2 yıllık. https://t.co/AQFpLC7Xi4,,404,,0
2020-11-01 09:57:12+03:00,ÖZELHABER| İzmir’deki Rızabey ve Doğanlar apartmanları için 2012 ve 2018’de ‘çürük’ raporu verilmiş... Belediye bünyesindeki Deprem Etüd Merkezi’nin raporlarına göre Bayraklı’da bu iki bina gibi binlercesi var... https://t.co/tczdIzifkp,,139,,0
2020-11-01 10:02:00+03:00,"30 Ekim İzmir depremi birçok şüpheli görüntünün yayılmasına neden oldu.

Kriz anlarında şüpheli görüntülere nasıl yaklaşmalıyız?

#TeyitYolu’nun yeni bölümü yayında. https://t.co/0F6Qb3O7IE",,739,,0
2020-11-01 10:02:59+03:00,"99 depreminde 7.gün
 5 yaşında bi çocuk enkazdan kurtarılmıştı.
Umutları tüketmek için erken 🙏",,272,,0
2020-11-01 10:06:19+03:00,"Boşalan hazineyi doldurmak için, bedelli askerlikle birlikte gelen 
""İmar affı"".
Can kayıpları yaşanırken Van'da kongre yapan iktidarın, insan hayatını nasıl önemsemediğini varın anlayın. 
Çok geç olmadan  toplanan 
36 mlyr #DepremParalarıNerede ise
Çıkarın.. https://t.co/Bh0MKRZxZY",,106,,0
2020-11-01 10:09:47+03:00,"BİM kolonları kesti: Bir işçi hayatını kaybetti | #İzmirdepremi'nde Bayraklı'da bir apartmanın 3 katı çökmüş, nedeninin ise alt katta bulunan BİM'in kolonları kestirmesi olduğu öne sürülmüştü. Deprem esnasında markette mahsur kalan BİM işçisi Onur Karakoç'un cansız bedeni bulundu https://t.co/hFLSnzX0x8",,235,,0
